id;books_count;authors_id;pub_year;title_id;reviews_count
2041;101;58;2006;2041;2911
2042;63;1164;2012;2042;4604
2043;81;304;1993;2043;
2044;43;1165;2007;2044;4930
2045;95;101;1981;2045;1069
2046;25;122;2014;2046;5155
2047;132;346;1982;2047;1858
2048;81;710;2013;2048;4793
2049;65;948;1968;2049;1082
2050;12;1056;2008;2050;1027
2051;35;1166;1989;2051;5001
2052;331;1167;-401;2052;1122
2053;83;1168;1946;2053;1951
2054;70;96;2005;2054;1581
2055;110;710;2007;2055;3118
2056;60;244;2004;2056;1177
2057;86;69;2011;2057;5422
2058;71;323;2013;2058;9989
2059;50;1169;2010;2059;2395
2060;44;1163;2012;2060;4612
2061;72;1170;2013;2061;8028
2062;72;1011;2002;2062;3959
2063;72;1171;1989;2063;2329
2064;59;1172;2000;2064;7221
2065;91;88;2008;2065;5264
2066;83;1173;1981;2066;807
2067;22;1174;2013;2067;4357
2068;33;1175;1997;2068;3748
2069;44;350;2006;2069;1899
2070;71;280;2012;2070;2619
2071;57;1176;2012;2071;11912
2072;12;602;2006;2072;3379
2073;91;1029;1982;2073;1313
2074;103;357;1994;2074;969
2075;48;350;2002;2075;1832
2076;266;1177;-1750;2076;2247
2077;46;1178;2007;2077;4277
2078;32;414;1986;2078;350
2079;100;1179;1997;2079;3224
2080;65;31;2015;2080;6219
2081;20;315;2014;2081;3945
2082;702;326;609;2082;2619
2083;60;1180;2008;2083;2898
2084;43;309;2008;2084;4148
2085;43;79;2009;2085;7085
2086;65;304;1996;2086;
2087;37;1181;2000;2087;1417
2088;34;65;2013;2088;5804
2089;83;240;1981;2089;1393
2090;52;687;1994;2090;1737
2091;71;588;2003;2091;847
2092;13;602;2008;2092;3085
2093;11;1182;2010;2093;77
2094;37;765;2011;2094;4838
2095;18;190;1961;2095;809
2096;30;480;1982;2096;576
2097;347;1183;1919;2097;2305
2098;80;53;1965;2098;1444
2099;11;1184;2002;2099;488
2100;5;1185;1986;2100;77
2101;17;2;1999;2101;265
2102;63;1186;2009;2102;5473
2103;77;1187;1954;2103;502
2104;34;261;2014;2104;10433
2105;49;1188;2007;2105;5139
2106;34;885;2013;2106;3750
2107;161;1189;2004;2107;5644
2108;32;1190;1914;2108;237
2109;93;304;1988;2109;
2110;30;496;2005;2110;1262
2111;53;1191;1989;2111;1457
2112;44;539;2015;2112;10332
2113;56;717;2015;2113;4151
2114;41;1192;2008;2114;4921
2115;41;1193;1999;2115;1245
2116;36;1194;2015;2116;11789
2117;52;1195;2009;2117;4698
2118;51;278;2015;2118;4426
2119;77;1196;2001;2119;2029
2120;61;599;2010;2120;1665
2121;72;336;2010;2121;3235
2122;22;1197;2000;2122;2498
2123;140;124;1981;2123;1755
2124;51;1198;1991;2124;2253
2125;83;1199;1964;2125;2416
2126;26;631;2008;2126;2947
2127;40;1200;2000;2127;1306
2128;48;1201;1999;2128;3713
2129;36;1202;1998;2129;1776
2130;59;928;2010;2130;2951
2131;493;1203;1862;2131;1485
2132;77;1204;1984;2132;1432
2133;42;583;2011;2133;5670
2134;52;1205;2008;2134;3117
2135;86;336;2007;2135;2114
2136;76;755;2004;2136;3866
2137;65;162;2014;2137;5131
2138;37;158;2009;2138;3784
2139;93;1206;2015;2139;4163
2140;5;779;2012;2140;3148
2141;30;1028;2012;2141;3380
2142;255;1207;-762;2142;
2143;32;1208;1996;2143;1020
2144;163;1209;1969;2144;1421
2145;58;1011;1998;2145;2008
2146;58;1210;2012;2146;4965
2147;39;1211;2008;2147;6018
2148;39;1212;1999;2148;4394
2149;15;30;2011;2149;963
2150;102;357;1991;2150;927
2151;4;660;2012;2151;980
2152;53;382;2007;2152;2204
2153;41;759;2012;2153;3269
2154;37;1213;2011;2154;5410
2155;105;58;2002;2155;1279
2156;55;1214;1993;2156;2212
2157;336;1215;1892;2157;2482
2158;31;1216;1968;2158;217
2159;71;588;1998;2159;962
2160;35;559;2012;2160;1581
2161;23;1016;2014;2161;8622
2162;29;899;2010;2162;2840
2163;79;1217;1969;2163;2441
2164;69;770;2005;2164;1804
2165;68;1012;2006;2165;1444
2166;50;1218;2014;2166;2872
2167;26;281;2016;2167;11495
2168;35;1219;1843;2168;263
2169;35;21;2014;2169;7275
2170;59;129;1998;2170;2160
2171;31;700;2013;2171;2388
2172;67;53;1968;2172;1489
2173;16;1220;2013;2173;6014
2174;23;263;1992;2174;1767
2175;6;1221;2004;2175;4162
2176;4;1222;2003;2176;140
2177;632;1223;1842;2177;1613
2178;37;1224;2015;2178;7464
2179;20;157;2016;2179;9632
2180;57;717;2011;2180;2868
2181;40;1225;1968;2181;761
2182;18;1056;2008;2182;2065
2183;16;1226;2010;2183;3383
2184;82;183;1999;2184;927
2185;33;1227;2013;2185;5435
2186;22;1228;1980;2186;1282
2187;245;1229;1924;2187;2878
2188;47;79;1993;2188;1776
2189;45;589;2006;2189;2378
2190;123;1230;1948;2190;3213
2191;29;1231;1978;2191;214
2192;27;1232;1999;2192;3334
2193;81;393;2001;2193;2616
2194;64;41;2016;2194;12298
2195;81;1020;2007;2195;2729
2196;102;210;1982;2196;862
2197;202;1233;1895;2197;2304
2198;58;859;1982;2198;793
2199;58;1234;1949;2199;1357
2200;29;673;2010;2200;810
2201;58;1235;2009;2201;4840
2202;86;1236;2002;2202;2345
2203;103;638;1972;2203;512
2204;37;604;2013;2204;5320
2205;109;1237;2011;2205;6685
2206;15;1238;2011;2206;1582
2207;2;334;2012;2207;5418
2208;39;1239;2013;2208;3286
2209;828;121;1623;2209;726
2210;96;409;1974;2210;2959
2211;142;1240;1991;2211;2598
2212;80;69;2010;2212;5332
2213;81;264;1988;2213;1631
2214;99;1241;1997;2214;1059
2215;71;427;1980;2215;1195
2216;59;1242;2016;2216;8555
2217;33;785;2012;2217;4085
2218;43;1243;2013;2218;5950
2219;48;339;2001;2219;751
2220;40;1244;1994;2220;433
2221;20;1245;2014;2221;5564
2222;13;1246;2008;2222;466
2223;81;1247;1975;2223;433
2224;42;687;1996;2224;1144
2225;39;1248;2007;2225;4728
2226;74;1249;1995;2226;1839
2227;37;1250;2009;2227;7331
2228;7;1251;1961;2228;2268
2229;30;1252;1994;2229;1526
2230;74;1199;1965;2230;1167
2231;34;1253;2006;2231;1266
2232;51;106;2013;2232;4466
2233;30;181;2006;2233;1351
2234;30;846;2014;2234;4309
2235;240;153;1936;2235;2159
2236;1101;326;1909;2236;1804
2237;39;306;2012;2237;4414
2238;57;1254;2000;2238;2634
2239;60;851;1985;2239;450
2240;56;1255;1959;2240;2052
2241;60;1256;2002;2241;2685
2242;71;216;1991;2242;544
2243;14;1257;2015;2243;2898
2244;24;660;2013;2244;4594
2245;79;336;2004;2245;1986
2246;38;636;2014;2246;3223
2247;87;1258;1997;2247;3657
2248;23;769;2012;2248;3844
2249;66;69;2015;2249;4701
2250;63;234;2006;2250;4015
2251;71;1259;2010;2251;6113
2252;85;137;1999;2252;1919
2253;37;1260;2005;2253;2811
2254;27;191;2015;2254;10066
2255;50;1261;1995;2255;2513
2256;75;1262;2004;2256;984
2257;70;1263;1962;2257;1096
2258;123;1264;1993;2258;3124
2259;201;1265;1988;2259;2649
2260;35;383;1978;2260;232
2261;70;1035;2006;2261;1525
2262;45;1266;2001;2262;3369
2263;37;1267;2009;2263;2924
2264;33;158;2011;2264;4637
2265;38;459;2010;2265;2084
2266;314;1268;1948;2266;1172
2267;34;497;2011;2267;4391
2268;40;1269;2003;2268;5293
2269;39;949;1982;2269;1118
2270;52;96;2007;2270;1702
2271;73;304;1996;2271;
2272;41;16;2005;2272;1702
2273;21;1270;2016;2273;5415
2274;29;797;1990;2274;1288
2275;31;777;2009;2275;2406
2276;25;1271;2012;2276;3181
2277;99;183;2006;2277;1680
2278;58;350;2002;2278;1821
2279;57;234;1991;2279;2168
2280;39;546;2003;2280;3159
2281;27;227;2013;2281;5238
2282;38;183;2009;2282;2139
2283;54;1272;2010;2283;4209
2284;79;1273;2006;2284;3409
2285;57;949;1986;2285;494
2286;429;1274;1774;2286;2541
2287;37;777;2008;2287;2429
2288;41;1275;2001;2288;2942
2289;39;1276;1978;2289;4417
2290;7;188;2009;2290;5125
2291;71;1277;2006;2291;1472
2292;14;1278;2012;2292;7069
2293;34;1279;2011;2293;6054
2294;32;1280;2011;2294;4692
2295;79;1281;1995;2295;1892
2296;96;357;1997;2296;512
2297;260;1282;1808;2297;815
2298;22;1283;1995;2298;2240
2299;45;413;2003;2299;1174
2300;33;1284;2008;2300;3216
2301;63;669;2009;2301;5069
2302;101;1285;1991;2302;2290
2303;44;687;1996;2303;1073
2304;607;5;1920;2304;2777
2305;71;1286;2012;2305;4268
2306;42;783;2005;2306;1240
2307;32;1072;2016;2307;7714
2308;30;1287;2008;2308;564
2309;126;1288;2007;2309;2413
2310;32;1289;2003;2310;3614
2311;63;1290;1938;2311;2031
2312;41;56;2002;2312;930
2313;29;402;2014;2313;4039
2314;136;472;1932;2314;1948
2315;60;1291;1970;2315;1651
2316;45;1292;2013;2316;5730
2317;61;1070;2002;2317;2339
2318;43;1293;1995;2318;2049
2319;49;444;2009;2319;2389
2320;79;1294;2004;2320;1350
2321;47;234;1989;2321;2119
2322;40;208;2011;2322;4272
2323;74;1029;1998;2323;1312
2324;68;378;1939;2324;866
2325;49;1142;1988;2325;1790
2326;59;1295;1960;2326;1283
2327;67;1296;2002;2327;2106
2328;73;1297;1953;2328;1201
2329;83;1298;1981;2329;1113
2330;13;1271;2012;2330;1869
2331;25;376;2015;2331;10670
2332;15;1299;2016;2332;3734
2333;17;1300;2012;2333;3469
2334;64;1301;2011;2334;8419
2335;30;1302;2016;2335;5840
2336;596;1303;-400;2336;1316
2337;102;1304;1987;2337;2418
2338;34;1305;2000;2338;4620
2339;89;8;1955;2339;1373
2340;91;1306;1996;2340;1590
2341;34;687;1997;2341;1104
2342;658;1307;1886;2342;1080
2343;52;834;1995;2343;3568
2344;80;812;1975;2344;1213
2345;40;497;2012;2345;5673
2346;3;1308;2009;2346;6131
2347;54;156;1993;2347;786
2348;16;1309;2010;2348;3915
2349;50;1310;2012;2349;3561
2350;40;1311;2012;2350;5063
2351;108;357;1992;2351;788
2352;110;465;1996;2352;903
2353;35;1312;1990;2353;1261
2354;53;841;2006;2354;890
2355;762;1313;1861;2355;2616
2356;32;495;2013;2356;6750
2357;32;384;2001;2357;2753
2358;50;140;2012;2358;3949
2359;103;421;2010;2359;6263
2360;64;1314;2016;2360;7154
2361;849;220;1886;2361;1319
2362;34;1315;1988;2362;1835
2363;33;1316;2007;2363;3325
2364;42;530;2011;2364;3653
2365;98;286;1846;2365;924
2366;437;1317;8;2366;1121
2367;58;1318;1994;2367;3168
2368;34;1319;1999;2368;1406
2369;26;495;2011;2369;5284
2370;2;1320;1993;2370;400
2371;14;1321;2006;2371;4092
2372;75;588;2012;2372;4008
2373;96;825;2001;2373;1923
2374;37;1322;1971;2374;3560
2375;195;1323;1974;2375;2990
2376;22;864;2000;2376;206
2377;38;857;2013;2377;4142
2378;50;1324;2007;2378;2599
2379;37;273;2005;2379;1589
2380;67;320;1955;2380;726
2381;47;183;2008;2381;2513
2382;52;413;2002;2382;823
2383;94;717;2003;2383;1833
2384;71;363;2011;2384;
2385;53;1325;1988;2385;1207
2386;12;1326;2000;2386;301
2387;51;1327;1994;2387;2777
2388;36;1328;2010;2388;1820
2389;58;961;2004;2389;1147
2390;62;1329;2014;2390;7889
2391;39;1330;2008;2391;1511
2392;12;1331;2002;2392;3156
2393;90;336;2001;2393;2090
2394;32;1056;2007;2394;1762
2395;15;1332;2015;2395;8438
2396;70;1333;2011;2396;4782
2397;2;1334;1985;2397;36
2398;91;183;2000;2398;1074
2399;47;339;2003;2399;548
2400;67;1335;2005;2400;1312
2401;68;710;2015;2401;3807
2402;50;382;2008;2402;1856
2403;194;1336;1924;2403;2446
2404;56;1337;2012;2404;7002
2405;66;588;2006;2405;1189
2406;125;346;1985;2406;1268
2407;18;315;2008;2407;871
2408;114;1338;1970;2408;2237
2409;25;1339;1991;2409;1365
2410;12;1340;2012;2410;5063
2411;61;1341;1971;2411;1181
2412;76;1342;2012;2412;4162
2413;86;1343;2004;2413;2730
2414;31;1344;1985;2414;1202
2415;45;1345;1979;2415;1775
2416;47;1094;1990;2416;
2417;55;928;2012;2417;3408
2418;111;1346;2007;2418;3954
2419;6;1347;1994;2419;1762
2420;29;32;2009;2420;2153
2421;68;575;2007;2421;1905
2422;55;58;2016;2422;5113
2423;45;491;2009;2423;3161
2424;57;1348;2006;2424;6441
2425;50;1349;2004;2425;1049
2426;33;1350;1998;2426;712
2427;28;1351;2010;2427;582
2428;41;444;2010;2428;2246
2429;77;336;2003;2429;2055
2430;42;150;2005;2430;2250
2431;139;1025;1997;2431;3957
2432;59;588;2007;2432;1545
2433;54;52;1995;2433;2490
2434;28;1352;1994;2434;261
2435;15;1353;2011;2435;3234
2436;62;1354;1988;2436;1318
2437;22;376;2013;2437;5787
2438;11;1355;1997;2438;719
2439;53;1356;1980;2439;1579
2440;129;672;1988;2440;3036
2441;53;1357;2009;2441;5488
2442;46;1358;1992;2442;556
2443;36;1359;2013;2443;4562
2444;37;1360;2009;2444;1401
2445;58;1361;1994;2445;4823
2446;43;1362;1931;2446;328
2447;53;599;2011;2447;1618
2448;20;315;2008;2448;1261
2449;59;1363;2010;2449;5536
2450;31;1364;2012;2450;8606
2451;29;1365;2001;2451;1991
2452;99;304;1989;2452;1275
2453;63;949;1985;2453;591
2454;90;1366;2007;2454;3910
2455;74;31;2009;2455;4796
2456;42;310;1999;2456;2454
2457;13;12;2013;2457;2918
2458;42;339;2004;2458;564
2459;19;1367;1961;2459;434
2460;19;1368;2009;2460;473
2461;45;339;2007;2461;845
2462;86;1369;2007;2462;4713
2463;31;1370;2012;2463;7080
2464;92;1371;1960;2464;2641
2465;46;1372;2006;2465;2166
2466;65;1373;1922;2466;618
2467;33;1374;1957;2467;407
2468;133;286;1842;2468;581
2469;75;304;1992;2469;
2470;56;304;2006;2470;
2471;72;1021;2006;2471;4441
2472;4;1375;2003;2472;2574
2473;22;1376;2010;2473;1669
2474;66;1377;1988;2474;2166
2475;54;1378;1959;2475;2441
2476;40;1379;2008;2476;5615
2477;32;1380;2009;2477;1112
2478;75;1083;1977;2478;567
2479;39;1381;1978;2479;935
2480;74;1382;2003;2480;4298
2481;100;1383;1970;2481;2277
2482;65;1384;1946;2482;824
2483;49;1385;2013;2483;3667
2484;6;1386;2009;2484;104
2485;33;1387;1987;2485;2390
2486;32;203;2015;2486;6044
2487;63;1388;2000;2487;3853
2488;31;1389;2008;2488;3582
2489;81;304;1991;2489;
2490;302;1390;1819;2490;437
2491;86;101;1984;2491;612
2492;62;1391;1963;2492;441
2493;22;315;2007;2493;966
2494;58;149;2011;2494;3331
2495;22;1392;2006;2495;4000
2496;37;1393;2011;2496;7023
2497;98;363;1995;2497;
2498;43;1394;2002;2498;2640
2499;483;1395;1853;2499;2731
2500;34;309;2011;2500;4221
2501;74;304;1994;2501;
2502;33;158;2012;2502;5011
2503;55;335;2009;2503;1620
2504;66;1185;1992;2504;792
2505;100;1396;1968;2505;969
2506;178;1397;1953;2506;3074
2507;95;1398;2001;2507;6085
2508;72;255;1973;2508;2324
2509;41;1399;2013;2509;2909
2510;74;142;2010;2510;3912
2511;36;1400;2010;2511;2103
2512;25;190;1970;2512;626
2513;104;772;2001;2513;1227
2514;42;1401;2003;2514;1344
2515;38;1169;2006;2515;775
2516;33;1402;2012;2516;5883
2517;216;1323;1963;2517;2712
2518;33;315;2005;2518;1321
2519;73;183;1998;2519;1333
2520;76;1403;2009;2520;1280
2521;171;26;1987;2521;1451
2522;77;336;2006;2522;1935
2523;74;1404;1960;2523;712
2524;17;583;2004;2524;5216
2525;54;962;2012;2525;3339
2526;7;1405;2007;2526;610
2527;31;30;2000;2527;1406
2528;52;588;2013;2528;3641
2529;63;297;2010;2529;1805
2530;68;1406;2016;2530;5692
2531;33;1407;2009;2531;705
2532;20;157;2013;2532;3588
2533;39;1408;2014;2533;9748
2534;57;1409;1996;2534;5572
2535;67;738;2012;2535;3822
2536;104;353;1982;2536;812
2537;15;1410;2004;2537;354
2538;18;1411;2013;2538;6121
2539;89;717;2001;2539;708
2540;20;1412;2006;2540;5799
2541;3;1413;1960;2541;76
2542;34;1414;2012;2542;5039
2543;67;364;2010;2543;5175
2544;371;1415;1604;2544;1126
2545;43;1070;2003;2545;1710
2546;71;1306;2005;2546;945
2547;76;183;2001;2547;940
2548;69;1416;1992;2548;831
2549;35;687;1998;2549;909
2550;45;687;1998;2550;887
2551;23;1417;2014;2551;4201
2552;91;53;1952;2552;1365
2553;727;313;1912;2553;1440
2554;58;304;2003;2554;
2555;40;1418;1979;2555;5809
2556;70;378;1940;2556;1283
2557;60;1419;1992;2557;1632
2558;25;193;2014;2558;8312
2559;127;1420;1969;2559;2104
2560;57;1421;1998;2560;765
2561;97;95;1988;2561;2468
2562;13;1422;2012;2562;2982
2563;62;669;2010;2563;4917
2564;34;56;2005;2564;885
2565;26;526;2011;2565;5619
2566;30;1423;1995;2566;513
2567;54;1424;2011;2567;5562
2568;72;1035;2007;2568;1499
2569;558;1425;1912;2569;2994
2570;44;95;2013;2570;4289
2571;65;378;1943;2571;966
2572;21;1426;2003;2572;514
2573;90;69;2001;2573;3496
2574;96;363;1993;2574;
2575;27;202;2012;2575;4442
2576;40;713;2013;2576;3358
2577;37;404;2007;2577;3573
2578;39;1427;1993;2578;2565
2579;8;80;1998;2579;393
2580;58;35;2015;2580;3841
2581;66;85;2010;2581;2843
2582;24;1428;1956;2582;637
2583;19;228;2014;2583;3293
2584;164;14;1933;2584;2633
2585;18;1429;2006;2585;409
2586;10;1430;1991;2586;1029
2587;33;646;2014;2587;9218
2588;18;1431;2008;2588;3824
2589;50;228;2000;2589;2732
2590;28;144;2012;2590;4859
2591;46;677;1999;2591;2610
2592;42;1432;1980;2592;1791
2593;46;1205;2009;2593;1382
2594;93;68;1992;2594;713
2595;81;1029;1973;2595;755
2596;77;363;2010;2596;
2597;30;1433;1989;2597;765
2598;39;1434;2010;2598;4331
2599;40;248;2013;2599;3453
2600;577;1435;1886;2600;1629
2601;101;23;1933;2601;1519
2602;122;1436;2003;2602;1887
2603;52;1150;1997;2603;1347
2604;61;1437;1994;2604;589
2605;32;687;2000;2605;1303
2606;33;829;2013;2606;1816
2607;98;69;2008;2607;3678
2608;48;892;1986;2608;1144
2609;52;1438;2011;2609;5298
2610;50;1012;1996;2610;725
2611;73;304;2004;2611;
2612;55;1439;1993;2612;1714
2613;49;453;2014;2613;7218
2614;20;631;2011;2614;3174
2615;19;1440;2006;2615;1412
2616;48;285;2003;2616;1851
2617;55;1441;2015;2617;5526
2618;28;1442;2003;2618;450
2619;63;1277;2007;2619;1106
2620;102;124;1984;2620;2134
2621;12;1080;1999;2621;2197
2622;39;1169;2004;2622;760
2623;42;892;1992;2623;1473
2624;95;210;1988;2624;1048
2625;26;1443;1997;2625;1036
2626;42;1444;2015;2626;11884
2627;28;1445;2008;2627;4627
2628;55;1446;2011;2628;6387
2629;26;281;2014;2629;7538
2630;37;1072;2008;2630;5568
2631;27;315;2006;2631;1126
2632;44;1447;1996;2632;5540
2633;43;52;1996;2633;2502
2634;20;1448;2014;2634;4844
2635;69;1449;2009;2635;2328
2636;14;1450;2011;2636;4490
2637;79;1451;1962;2637;6521
2638;37;1452;2004;2638;
2639;99;363;2008;2639;
2640;54;1082;1992;2640;806
2641;78;336;2013;2641;3558
2642;29;200;2001;2642;2091
2643;79;1453;1945;2643;1466
2644;38;1454;2001;2644;1813
2645;46;339;2006;2645;481
2646;96;210;1986;2646;848
2647;45;1455;2000;2647;1365
2648;58;311;1926;2648;625
2649;208;1456;1940;2649;1369
2650;54;1457;1999;2650;1881
2651;38;807;1996;2651;1942
2652;1;1458;2015;2652;6017
2653;81;246;2014;2653;4002
2654;46;1094;1990;2654;
2655;5;1459;2009;2655;192
2656;11;1460;2006;2656;395
2657;54;264;1999;2657;995
2658;78;304;1990;2658;
2659;21;1461;2011;2659;5525
2660;532;1462;1902;2660;1830
2661;45;499;2008;2661;4005
2662;42;1002;2007;2662;1363
2663;7;1463;2013;2663;7292
2664;70;162;2012;2664;5477
2665;30;530;2013;2665;
2666;63;216;1996;2666;505
2667;30;1464;2011;2667;2918
2668;1;1465;1959;2668;1437
2669;56;413;1998;2669;1647
2670;61;1466;1967;2670;321
2671;82;978;1990;2671;1469
2672;27;1467;2014;2672;10042
2673;59;216;1998;2673;850
2674;71;129;2006;2674;3045
2675;70;1468;2010;2675;4636
2676;42;1469;2007;2676;5733
2677;62;304;2001;2677;
2678;37;1470;2003;2678;1480
2679;38;1471;2002;2679;2273
2680;834;1472;1791;2680;2159
2681;39;1473;2007;2681;1606
2682;28;990;2012;2682;1929
2683;54;695;2012;2683;2578
2684;58;350;2000;2684;2123
2685;38;382;2009;2685;1431
2686;60;1474;2004;2686;679
2687;40;183;2010;2687;2533
2688;34;998;2011;2688;6009
2689;36;1475;1984;2689;1089
2690;15;1476;2015;2690;2229
2691;37;491;2007;2691;2586
2692;41;155;2014;2692;6034
2693;67;1477;1992;2693;1801
2694;17;473;1999;2694;410
2695;36;1478;1990;2695;2293
2696;17;1479;1960;2696;375
2697;51;1480;2010;2697;4384
2698;125;1159;1972;2698;2844
2699;27;1481;2011;2699;5104
2700;63;1482;2013;2700;4927
2701;51;1483;1983;2701;3713
2702;4;1484;2002;2702;5112
2703;42;1128;1966;2703;1173
2704;27;228;2010;2704;2729
2705;86;1056;1991;2705;2899
2706;47;1485;1994;2706;1754
2707;45;636;2011;2707;1933
2708;31;228;2010;2708;2405
2709;685;1486;1830;2709;1273
2710;51;142;2004;2710;2065
2711;49;1487;2007;2711;5087
2712;20;1044;2011;2712;1660
2713;10;1488;2004;2713;53
2714;47;1489;2011;2714;4837
2715;55;297;2010;2715;1347
2716;46;1490;1988;2716;752
2717;1;1491;2015;2717;2745
2718;61;304;1999;2718;
2719;54;770;2006;2719;1327
2720;210;1492;1946;2720;1408
2721;29;1213;2011;2721;2245
2722;29;1493;1981;2722;1512
2723;42;710;2016;2723;4096
2724;102;1494;1946;2724;2062
2725;33;1495;2009;2725;4285
2726;21;1496;2013;2726;5514
2727;66;1497;1975;2727;1143
2728;35;779;2013;2728;2417
2729;179;1498;1924;2729;1505
2730;76;216;1988;2730;507
2731;15;1091;1998;2731;1885
2732;810;1499;1516;2732;1887
2733;46;1500;2007;2733;3180
2734;20;1501;2014;2734;7881
2735;67;264;2006;2735;1638
2736;45;1502;2010;2736;9036
2737;80;183;2003;2737;938
2738;45;1503;2000;2738;3558
2739;25;1504;2014;2739;5030
2740;79;555;1980;2740;1667
2741;125;124;1975;2741;1844
2742;49;1505;2011;2742;6270
2743;22;1506;2015;2743;6660
2744;4;1507;2005;2744;209
2745;108;357;1995;2745;636
2746;85;183;2005;2746;1136
2747;66;1508;1985;2747;1912
2748;8;1271;2013;2748;2252
2749;10;1509;2007;2749;1616
2750;31;1510;1947;2750;1080
2751;99;363;1997;2751;
2752;29;1511;2014;2752;3485
2753;4;1512;2006;2753;178
2754;105;363;1998;2754;
2755;100;210;1972;2755;1150
2756;25;1380;2010;2756;555
2757;29;1513;1999;2757;2360
2758;15;1514;2004;2758;330
2759;86;1515;2000;2759;2916
2760;36;1516;2000;2760;1201
2761;32;1517;2002;2761;5504
2762;38;1518;2009;2762;3599
2763;304;1519;-431;2763;1037
2764;28;1520;2009;2764;4018
2765;83;1521;1955;2765;933
2766;24;1522;1995;2766;1849
2767;22;660;2014;2767;3506
2768;64;336;2014;2768;3156
2769;32;1523;2013;2769;4020
2770;64;53;2005;2770;2044
2771;25;1524;2009;2771;2506
2772;20;1525;2016;2772;6679
2773;57;1035;2008;2773;1604
2774;48;336;2015;2774;3420
2775;49;1526;2013;2775;5576
2776;23;530;2012;2776;2236
2777;41;1527;2012;2777;6644
2778;17;1528;2007;2778;1848
2779;25;1137;2012;2779;2033
2780;44;770;2006;2780;1195
2781;87;28;1961;2781;1930
2782;13;1529;1998;2782;868
2783;35;892;1994;2783;629
2784;39;1530;2010;2784;2557
2785;67;1071;2009;2785;4345
2786;71;1531;1972;2786;1320
2787;47;427;1975;2787;3377
2788;30;263;2015;2788;4425
2789;67;171;1979;2789;264
2790;17;1532;2008;2790;1378
2791;45;717;2012;2791;2540
2792;25;278;2015;2792;2804
2793;89;59;2013;2793;5593
2794;85;28;1960;2794;1109
2795;41;1533;2014;2795;7779
2796;39;1534;2011;2796;3949
2797;50;1535;2004;2797;169
2798;152;1536;1934;2798;1862
2799;42;1537;2013;2799;5339
2800;27;158;2013;2800;4970
2801;17;1538;2011;2801;4371
2802;23;892;2006;2802;1594
2803;41;1539;2011;2803;6132
2804;28;1540;2013;2804;3574
2805;18;1541;2011;2805;3671
2806;68;349;1987;2806;1102
2807;47;783;2005;2807;1641
2808;44;1094;1988;2808;
2809;97;1542;1966;2809;3625
2810;94;1543;1965;2810;2038
2811;46;859;1988;2811;249
2812;54;553;2000;2812;888
2813;45;1544;2014;2813;7892
2814;67;372;2014;2814;8247
2815;66;69;2007;2815;3642
2816;50;1545;2011;2816;5262
2817;72;101;1985;2817;552
2818;17;1546;2014;2818;5349
2819;28;1547;2010;2819;5228
2820;27;1548;1998;2820;1103
2821;6;107;1917;2821;1389
2822;68;1549;2006;2822;1729
2823;55;536;1993;2823;525
2824;68;1550;2009;2824;5539
2825;54;918;2000;2825;1433
2826;42;1551;2013;2826;5374
2827;80;695;1976;2827;864
2828;63;594;2009;2828;1908
2829;66;1552;2014;2829;5096
2830;42;1169;2005;2830;811
2831;26;1553;2010;2831;4594
2832;51;1554;2014;2832;5236
2833;116;1555;2011;2833;3922
2834;68;1556;1962;2834;1674
2835;48;1169;2001;2835;709
2836;78;1557;1993;2836;2574
2837;58;1558;2009;2837;3282
2838;60;1559;2014;2838;6385
2839;24;1560;2007;2839;3139
2840;56;1561;2016;2840;7846
2841;36;499;2010;2841;3737
2842;51;717;2008;2842;1281
2843;30;1562;2010;2843;874
2844;47;1563;2006;2844;4644
2845;36;459;2011;2845;1869
2846;773;125;1854;2846;2098
2847;131;1564;2011;2847;5284
2848;58;385;2015;2848;4886
2849;77;710;2010;2849;2918
2850;54;823;2006;2850;3955
2851;14;1565;2001;2851;257
2852;36;1566;1999;2852;3994
2853;31;998;2010;2853;5757
2854;114;1567;1950;2854;2706
2855;35;1568;2014;2855;2980
2856;43;1417;2006;2856;3342
2857;72;1569;1975;2857;3175
2858;68;588;2009;2858;2014
2859;57;216;1994;2859;431
2860;70;28;1956;2860;3172
2861;91;961;2001;2861;1837
2862;62;264;1986;2862;575
2863;45;1570;2000;2863;1501
2864;20;1045;2004;2864;2110
2865;8;1571;1963;2865;682
2866;43;1572;2012;2866;4017
2867;29;1573;2002;2867;3578
2868;14;530;2004;2868;3285
2869;72;1574;1981;2869;2056
2870;39;310;1996;2870;2367
2871;21;1575;2011;2871;2631
2872;25;1417;2013;2872;3992
2873;29;1095;1977;2873;1156
2874;74;588;1996;2874;861
2875;343;1576;1915;2875;2567
2876;54;119;2015;2876;5386
2877;45;311;1961;2877;249
2878;52;1577;2004;2878;1728
2879;40;1578;1938;2879;525
2880;26;12;2013;2880;1149
2881;61;304;2007;2881;
2882;64;588;2010;2882;2024
2883;44;52;1993;2883;2461
2884;35;902;2013;2884;4807
2885;103;1579;2008;2885;5439
2886;40;1580;2013;2886;4713
2887;37;783;2007;2887;1184
2888;44;334;2014;2888;4883
2889;15;278;2009;2889;982
2890;79;478;1998;2890;806
2891;26;1330;2010;2891;518
2892;21;1581;1969;2892;165
2893;74;363;2011;2893;
2894;10;1582;1992;2894;391
2895;48;74;2014;2895;2675
2896;8;1583;2012;2896;3596
